ID1,ID2,Qu1,Qu2,correlation,abs_correlation
32221,32265,Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,Should the Swiss Armed Forces expand their cooperation with NATO?,0.0913401165512596,0.0913401165512596
32236,32283,Do you support tax cuts at the federal level over the next four years?,"Should the federal government spend more or less in the area of ""Agriculture""?",0.09131254293768093,0.09131254293768093
32220,32288,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,"Should the federal government spend more or less in the area of ""Development assistance""?",0.09105034166698389,0.09105034166698389
32224,32249,Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,Should the construction of new nuclear power plants in Switzerland be allowed again?,-0.09095808946972242,0.09095808946972242
32214,32228,"Do you support an increase in the retirement age (e.g., to 67)?","Should the conditions for naturalization be relaxed (e.g., shorter residence period)?",-0.09085731465538163,0.09085731465538163
32265,32280,Should the Swiss Armed Forces expand their cooperation with NATO?,"What is your position the following statement: ""Stronger environmental protection is necessary, even if its application limits economic growth.""",0.09065898802948813,0.09065898802948813
32220,32262,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Are you in favour of lowering the voting age to 16?,0.09063900750726678,0.09063900750726678
32229,32283,Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Should the federal government spend more or less in the area of ""Agriculture""?",-0.09044380278546289,0.09044380278546289
32233,32251,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.09036655487154449,0.09036655487154449
32226,32256,Should the federal government raise the requirements for the gymnasiale matura?,Would you support a ban on single-use plastic and non-recyclable plastics? [BePart question],-0.09016569910619014,0.09016569910619014
32214,32263,"Do you support an increase in the retirement age (e.g., to 67)?",Should it be possible to hold a referendum on federal spending above a certain amount (optional financial referendum)?,-0.08992724787355254,0.08992724787355254
32233,32255,Would you be in favour of doctors being allowed to administer direct active euthanasia in Switzerland?,Should 30% of Switzerland's land area be dedicated to preserving biodiversity? [BePart question],0.08989224909328296,0.08989224909328296
32220,32251,Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Would you be in favor of the introduction of increasing electricity tariffs when consumption is higher (progressive electricity tariffs)?,0.08927869690582414,0.08927869690582414
32231,32237,Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,Should married couples be taxed separately (individual taxation)? [BePart question],0.08915703774224878,0.08915703774224878
