Qu1,Qu2,ID1,ID2,Distance,Type
"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",Should Switzerland return to a strict interpretation of neutrality (renounce economic sanctions to a large extent)? [BePart question],32252,32273,0.5798448292571344,Real-Symmetric
"Are you in favor of introducing a minimum wage of CHF 4,000 for all full-time employees?",Should the Swiss Armed Forces expand their cooperation with NATO?,32240,32265,0.5798516136300267,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],"Are you in favor of further relaxing the protection regulations for large predators (lynx, wolf, bear)?",32219,32252,0.5798907764128212,Real-Symmetric
Are you in favor of the introduction of a tax on foods containing sugar (sugar tax)?,"Should the federal government spend more or less in the area of ""Development assistance""?",32221,32288,0.5798951961933425,Real-Symmetric
Should the federal government be given the authority to determine the hospital offering (national hospital planning with regard to locations and range of services)?,"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32224,32241,0.5798958129042255,Real-Symmetric
Should the state guarantee a comprehensive public service offering also in rural regions?,"Should the federal government spend more or less in the area of ""Agriculture""?",32250,32283,0.5799040356533283,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],"Do you support stricter regulations for the financial sector (e.g., stricter capital requirements for banks, ban on bonuses)?",32237,32241,0.5799728966003632,Real-Symmetric
Should married couples be taxed separately (individual taxation)? [BePart question],"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32237,32261,0.5799907785537607,Real-Symmetric
"Do you support an increase in the retirement age (e.g., to 67)?","Should the federal government spend more or less in the area of ""Development assistance""?",32214,32288,0.5800396941841339,Real-Symmetric
Are you in favor of stricter controls on equal pay for women and men?,"Should the federal government spend more or less in the area of ""Education and research""?",32244,32282,0.5800432907588519,Real-Symmetric
Should more qualified workers from non-EU/EFTA countries be allowed to work in Switzerland (increase third-country quota)?,"Are you in favor of stronger regulation of the major Internet platforms (i.e., transparency rules on algorithms, increased liability for content, combating disinformation)?",32229,32260,0.5800840846311073,Real-Symmetric
Should foreign nationals who have lived in Switzerland for at least ten years be granted the right to vote and stand for election at the municipal level?,"A popular initiative aims to reduce television and radio fees (CHF 200 per household, exemption for businesses). Do you support this initiative?",32231,32261,0.5801133681357735,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],Are you in favour of lowering the voting age to 16?,32219,32262,0.5801352527372439,Real-Symmetric
Should the federal government provide more financial support for public housing construction? [BePart question],Should Switzerland terminate the Bilateral Agreements with the EU and seek a free trade agreement without the free movement of persons?,32219,32272,0.5801696705107097,Real-Symmetric
Should compulsory vaccination of children be introduced based on the Swiss vaccination plan?,Should cannabis use be legalized? [BePart question],32220,32232,0.5801899092629472,Real-Symmetric
"Should housing construction regulations be relaxed (e.g., noise protection, occupancy rates)?",Should automatic facial recognition be banned in public spaces?,32243,32267,0.5801904229276752,Real-Symmetric
Should the federal government allocate more funding for health insurance premium subsidies?,Should Switzerland strive for a comprehensive free trade agreement (including agriculture) with the USA?,32215,32270,0.5802013125128959,Real-Symmetric
